ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
"51","Health","5110","Medical Laboratory Research & Allied Professions","511005","Clinical Laboratory Technologist",2017,"2017",5,"Bachelors Degree",21,"clinical-laboratory-technologist","Chicago, IL","16000US1714000","chicago-il"
"40","Physical Sciences","4005","Chemistry","400501","General Chemistry",2017,"2017",5,"Bachelors Degree",163,"general-chemistry","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1604","Slavic, Baltic, & Albanian Languages, Literatures, & Linguistics","160407","Polish Language & Literature",2017,"2017",5,"Bachelors Degree",1,"polish-language-literature","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500901","General Music",2017,"2017",5,"Bachelors Degree",119,"general-music","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1605","Germanic Languages, Literatures, & Linguistics","160501","German Language & Literature",2017,"2017",5,"Bachelors Degree",9,"german-language-literature","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510913","Athletic Trainer",2017,"2017",5,"Bachelors Degree",10,"athletic-trainer","Chicago, IL","16000US1714000","chicago-il"
"40","Physical Sciences","4002","Astronomy & Astrophysics","400202","Astrophysics",2017,"2017",5,"Bachelors Degree",0,"astrophysics","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1605","Germanic Languages, Literatures, & Linguistics","160502","Scandanavian Languages, Literatures, & Linguistics",2017,"2017",5,"Bachelors Degree",0,"scandanavian-languages-literatures-linguistics","Chicago, IL","16000US1714000","chicago-il"
"39","Theology","3999","Other Theology & Religious Vocations","399999","Other Theology & Religious Vocations",2017,"2017",5,"Bachelors Degree",2,"other-theology-religious-vocations-399999","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1607","South Asian Languages, Literatures, & Linguistics","160700","General South Asian Languages, Literatures, & Linguistics",2017,"2017",5,"Bachelors Degree",5,"general-south-asian-languages-literatures-linguistics","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510911","Radiographer",2017,"2017",5,"Bachelors Degree",18,"radiographer","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160901","French Language & Literature",2017,"2017",5,"Bachelors Degree",18,"french-language-literature","Chicago, IL","16000US1714000","chicago-il"
"39","Theology","3907","Pastoral Counseling & Specialized Ministries","390702","Youth Ministry",2017,"2017",5,"Bachelors Degree",40,"youth-ministry","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160902","Italian Language & Literature",2017,"2017",5,"Bachelors Degree",0,"italian-language-literature","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510908","Respiratory Care Therapist",2017,"2017",5,"Bachelors Degree",2,"respiratory-care-therapist","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500903","General Music Performance",2017,"2017",5,"Bachelors Degree",38,"general-music-performance","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160905","Spanish Language & Literature",2017,"2017",5,"Bachelors Degree",124,"spanish-language-literature","Chicago, IL","16000US1714000","chicago-il"
"39","Theology","3907","Pastoral Counseling & Specialized Ministries","390701","Pastoral Studies & Counseling",2017,"2017",5,"Bachelors Degree",79,"pastoral-studies-counseling","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160999","Other Romance Languages, Literatures, & Linguistics",2017,"2017",5,"Bachelors Degree",10,"other-romance-languages-literatures-linguistics","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510907","Radiation Therapist",2017,"2017",5,"Bachelors Degree",1,"radiation-therapist","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1611","Middle Eastern & Semitic Languages, Literatures, & Linguistics","161101","Arabic Language & Literature",2017,"2017",5,"Bachelors Degree",5,"arabic-language-literature","Chicago, IL","16000US1714000","chicago-il"
"39","Theology","3906","Theological & Ministerial Studies","390699","Other Theological & Ministerial Studies",2017,"2017",5,"Bachelors Degree",38,"other-theological-ministerial-studies","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1611","Middle Eastern & Semitic Languages, Literatures, & Linguistics","161199","Other Middle/Near Eastern & Semetic Languages, Literatures, & Linguistics",2017,"2017",5,"Bachelors Degree",10,"other-middlenear-eastern-semetic-languages-literatures-linguistics","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510906","Perfusion Technology",2017,"2017",5,"Bachelors Degree",4,"perfusion-technology","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500904","Music Theory & Composition",2017,"2017",5,"Bachelors Degree",12,"music-theory-composition","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161200","General Classical Language, Literature, & Linguistics",2017,"2017",5,"Bachelors Degree",23,"general-classical-language-literature-linguistics","Chicago, IL","16000US1714000","chicago-il"
"39","Theology","3906","Theological & Ministerial Studies","390606","Talmudic Studies",2017,"2017",5,"Bachelors Degree",4,"talmudic-studies","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161202","Ancient/Classical Greek Language & Literature",2017,"2017",5,"Bachelors Degree",0,"ancientclassical-greek-language-literature","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510905","Nuclear Medical Technologist",2017,"2017",5,"Bachelors Degree",3,"nuclear-medical-technologist","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161203","Latin Language & Literature",2017,"2017",5,"Bachelors Degree",1,"latin-language-literature","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500907","Keyboard Instruments",2017,"2017",5,"Bachelors Degree",0,"keyboard-instruments","Chicago, IL","16000US1714000","chicago-il"
"39","Theology","3906","Theological & Ministerial Studies","390601","Theological Studies",2017,"2017",5,"Bachelors Degree",43,"theological-studies","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1616","American Sign Language","161603","Sign Language Interpretation & Translation",2017,"2017",5,"Bachelors Degree",13,"sign-language-interpretation-translation","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510901","Cardiovascular Technologist",2017,"2017",5,"Bachelors Degree",15,"cardiovascular-technologist","Chicago, IL","16000US1714000","chicago-il"
"19","Human Sciences","1907","Human Development & Family Studies","190701","General Human Development & Family Studies",2017,"2017",5,"Bachelors Degree",0,"general-human-development-family-studies","Chicago, IL","16000US1714000","chicago-il"
"39","Theology","3905","Religious & Sacred Music","390501","Religious & Sacred Music",2017,"2017",5,"Bachelors Degree",11,"religious-sacred-music-390501","Chicago, IL","16000US1714000","chicago-il"
"19","Human Sciences","1907","Human Development & Family Studies","190708","Child Care & Support Services Management",2017,"2017",5,"Bachelors Degree",21,"child-care-support-services-management","Chicago, IL","16000US1714000","chicago-il"
"19","Human Sciences","1907","Human Development & Family Studies","190799","Other Human Development, Family Studies, & Related Services",2017,"2017",5,"Bachelors Degree",26,"other-human-development-family-studies-related-services","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5107","Health & Medical Administrative Services","510799","Other Health & Medical Administrative Services",2017,"2017",5,"Bachelors Degree",36,"other-health-medical-administrative-services","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500908","Voice & Opera",2017,"2017",5,"Bachelors Degree",8,"voice-opera","Chicago, IL","16000US1714000","chicago-il"
"39","Theology","3904","Religious Education","390401","Religious Education",2017,"2017",5,"Bachelors Degree",77,"religious-education-390401","Chicago, IL","16000US1714000","chicago-il"
"22","Legal","2203","Legal Support Services","220302","Paralegal",2017,"2017",5,"Bachelors Degree",22,"paralegal","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5107","Health & Medical Administrative Services","510707","Health Information & Medical Records Technology",2017,"2017",5,"Bachelors Degree",5,"health-information-medical-records-technology","Chicago, IL","16000US1714000","chicago-il"
"39","Theology","3903","Missionary Studies & Missiology","390301","Missionary Studies & Missiology",2017,"2017",5,"Bachelors Degree",124,"missionary-studies-missiology-390301","Chicago, IL","16000US1714000","chicago-il"
"23","English","2301","General English Language & Literature","230101","General English Language & Literature",2017,"2017",5,"Bachelors Degree",390,"general-english-language-literature-230101","Chicago, IL","16000US1714000","chicago-il"
"23","English","2313","Rhetoric & Composition","231302","Creative Writing",2017,"2017",5,"Bachelors Degree",90,"creative-writing-231302","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5107","Health & Medical Administrative Services","510706","Health Information & Medical Records Administration",2017,"2017",5,"Bachelors Degree",67,"health-information-medical-records-administration","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500910","Jazz & Jazz Studies",2017,"2017",5,"Bachelors Degree",8,"jazz-jazz-studies","Chicago, IL","16000US1714000","chicago-il"
"23","English","2313","Rhetoric & Composition","231304","Rhetoric & Composition",2017,"2017",5,"Bachelors Degree",7,"rhetoric-composition-231304","Chicago, IL","16000US1714000","chicago-il"
"39","Theology","3902","Biblical Studies","390201","Biblical Studies",2017,"2017",5,"Bachelors Degree",166,"biblical-studies-390201","Chicago, IL","16000US1714000","chicago-il"
"23","English","2399","Other English Language & Literature","239999","Other English Language & Literature",2017,"2017",5,"Bachelors Degree",0,"other-english-language-literature-239999","Chicago, IL","16000US1714000","chicago-il"
"38","Philosophy and Religious Studies","3802","Religious Studies","380206","Judaic Studies",2017,"2017",5,"Bachelors Degree",1,"judaic-studies","Chicago, IL","16000US1714000","chicago-il"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240101","Liberal Arts & Sciences",2017,"2017",5,"Bachelors Degree",261,"liberal-arts-sciences-240101","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5107","Health & Medical Administrative Services","510702","Hospital & Health Care Facilities Management",2017,"2017",5,"Bachelors Degree",25,"hospital-health-care-facilities-management","Chicago, IL","16000US1714000","chicago-il"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240102","General Studies",2017,"2017",5,"Bachelors Degree",359,"general-studies","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5107","Health & Medical Administrative Services","510701","Health Care Administration & Management",2017,"2017",5,"Bachelors Degree",119,"health-care-administration-management","Chicago, IL","16000US1714000","chicago-il"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240103","Humanistic Studies",2017,"2017",5,"Bachelors Degree",3,"humanistic-studies","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500911","Stringed Instruments",2017,"2017",5,"Bachelors Degree",8,"stringed-instruments","Chicago, IL","16000US1714000","chicago-il"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240199","Other Liberal Arts & Sciences, General Studies, & Humanities",2017,"2017",5,"Bachelors Degree",0,"other-liberal-arts-sciences-general-studies-humanities","Chicago, IL","16000US1714000","chicago-il"
"38","Philosophy and Religious Studies","3802","Religious Studies","380205","Islamic Studies",2017,"2017",5,"Bachelors Degree",0,"islamic-studies","Chicago, IL","16000US1714000","chicago-il"
"26","Biology","2601","General Biology","260101","General Biological Sciences",2017,"2017",5,"Bachelors Degree",1244,"general-biological-sciences","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5102","Communication Disorders Sciences & Services","510203","Speech-Language Pathology",2017,"2017",5,"Bachelors Degree",27,"speech-language-pathology","Chicago, IL","16000US1714000","chicago-il"
"38","Philosophy and Religious Studies","3802","Religious Studies","380201","Religious Studies",2017,"2017",5,"Bachelors Degree",7,"religious-studies-380201","Chicago, IL","16000US1714000","chicago-il"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260202","Biochemistry",2017,"2017",5,"Bachelors Degree",135,"biochemistry","Chicago, IL","16000US1714000","chicago-il"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260203","Biophysics",2017,"2017",5,"Bachelors Degree",11,"biophysics","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5100","General Allied Health & Health Sciences","510000","General Health Services",2017,"2017",5,"Bachelors Degree",192,"general-health-services","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500913","Music Technology",2017,"2017",5,"Bachelors Degree",1,"music-technology","Chicago, IL","16000US1714000","chicago-il"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260204","Molecular Biology",2017,"2017",5,"Bachelors Degree",0,"molecular-biology","Chicago, IL","16000US1714000","chicago-il"
"38","Philosophy and Religious Studies","3801","Philosophy","380101","Philosophy",2017,"2017",5,"Bachelors Degree",118,"philosophy-380101","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5099","Other Visual & Performing Arts","509999","Other Visual & Performing Arts",2017,"2017",5,"Bachelors Degree",12,"other-visual-performing-arts-509999","Chicago, IL","16000US1714000","chicago-il"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310505","Kinesiology & Exercise Science",2017,"2017",5,"Bachelors Degree",167,"kinesiology-exercise-science","Chicago, IL","16000US1714000","chicago-il"
"26","Biology","2611","Biomathematics, Bioinformatics, & Computational Biology","261103","Bioinformatics",2017,"2017",5,"Bachelors Degree",14,"bioinformatics","Chicago, IL","16000US1714000","chicago-il"
"26","Biology","2612","Biotechnology","261201","Biotechnology",2017,"2017",5,"Bachelors Degree",0,"biotechnology-261201","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501004","Theatre Arts Management",2017,"2017",5,"Bachelors Degree",28,"theatre-arts-management","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500914","Brass Instruments",2017,"2017",5,"Bachelors Degree",0,"brass-instruments","Chicago, IL","16000US1714000","chicago-il"
"26","Biology","2615","Neurobiology & Neurosciences","261501","Neuroscience",2017,"2017",5,"Bachelors Degree",65,"neuroscience-261501","Chicago, IL","16000US1714000","chicago-il"
"26","Biology","2615","Neurobiology & Neurosciences","261504","Neurobiology & Behavior",2017,"2017",5,"Bachelors Degree",4,"neurobiology-behavior","Chicago, IL","16000US1714000","chicago-il"
"26","Biology","2615","Neurobiology & Neurosciences","261599","Other Neurobiology & Neurosciences",2017,"2017",5,"Bachelors Degree",11,"other-neurobiology-neurosciences","Chicago, IL","16000US1714000","chicago-il"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310504","Sport & Fitness Management",2017,"2017",5,"Bachelors Degree",6,"sport-fitness-management","Chicago, IL","16000US1714000","chicago-il"
"27","Math & Statistics","2701","Mathematics","270101","General Mathematics",2017,"2017",5,"Bachelors Degree",308,"general-mathematics","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501003","Music Management",2017,"2017",5,"Bachelors Degree",102,"music-management","Chicago, IL","16000US1714000","chicago-il"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310501","General Health & Physical Education",2017,"2017",5,"Bachelors Degree",20,"general-health-physical-education","Chicago, IL","16000US1714000","chicago-il"
"27","Math & Statistics","2703","Applied Mathematics","270301","General Applied Mathematics",2017,"2017",5,"Bachelors Degree",13,"general-applied-mathematics","Chicago, IL","16000US1714000","chicago-il"
"31","Parks, Recreation, & Leisure","3103","Parks, Recreation, & Leisure Facilities Management","310301","General Parks, Recreation, & Leisure Facilities Management",2017,"2017",5,"Bachelors Degree",9,"general-parks-recreation-leisure-facilities-management","Chicago, IL","16000US1714000","chicago-il"
"27","Math & Statistics","2705","Statistics","270501","General Statistics",2017,"2017",5,"Bachelors Degree",97,"general-statistics","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501002","Fine & Studio Arts Management",2017,"2017",5,"Bachelors Degree",50,"fine-studio-arts-management","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3001","Biological & Physical Sciences","300101","Biological & Physical Sciences",2017,"2017",5,"Bachelors Degree",3,"biological-physical-sciences-300101","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500915","Woodwind Instruments",2017,"2017",5,"Bachelors Degree",1,"woodwind-instruments","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3005","Peace Studies & Conflict Resolution","300501","Peace Studies & Conflict Resolution",2017,"2017",5,"Bachelors Degree",11,"peace-studies-conflict-resolution-300501","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501001","General Arts, Entertainment, & Media Management",2017,"2017",5,"Bachelors Degree",15,"general-arts-entertainment-media-management","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3099","Other Interdisciplinary Studies","309999","Other Multidisciplinary Studies",2017,"2017",5,"Bachelors Degree",306,"other-multidisciplinary-studies","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3008","Mathematics & Computer Science","300801","Mathematics & Computer Science",2017,"2017",5,"Bachelors Degree",38,"mathematics-computer-science-300801","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3033","Sustainability Studies","303301","Sustainability Studies",2017,"2017",5,"Bachelors Degree",10,"sustainability-studies-303301","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3013","Medieval & Renaissance Studies","301301","Medieval & Renaissance Studies",2017,"2017",5,"Bachelors Degree",3,"medieval-renaissance-studies-301301","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500999","Other Music",2017,"2017",5,"Bachelors Degree",14,"other-music","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3017","Behavioral Sciences","301701","Behavioral Sciences",2017,"2017",5,"Bachelors Degree",16,"behavioral-sciences-301701","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3022","Classical & Ancient Studies","302202","Classical, Ancient Mediterranean, & Near Eastern Studies & Archeology",2017,"2017",5,"Bachelors Degree",3,"classical-ancient-mediterranean-near-eastern-studies-archeology","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3020","International Studies","302001","International & Global Studies",2017,"2017",5,"Bachelors Degree",9,"international-global-studies","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500916","Percussion Instruments",2017,"2017",5,"Bachelors Degree",0,"percussion-instruments","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131328","History Teacher Education",2016,"2016",5,"Bachelors Degree",24,"history-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5208","Financial Management Services","520801","General Finance",2016,"2016",5,"Bachelors Degree",710,"general-finance","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500401","General Design & Visual Communications",2016,"2016",5,"Bachelors Degree",23,"general-design-visual-communications","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4228","Clinical, Counseling, & Applied Psychology","422813","Applied Psychology",2016,"2016",5,"Bachelors Degree",1,"applied-psychology","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131329","Physics Teacher Education",2016,"2016",5,"Bachelors Degree",0,"physics-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1101","General Computer & Information Sciences","110103","Information Technology",2016,"2016",5,"Bachelors Degree",106,"information-technology","Chicago, IL","16000US1714000","chicago-il"
"09","Communications","0901","Communication and Media Studies","090100","General Communication",2016,"2016",5,"Bachelors Degree",76,"general-communication","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4509","International Relations & National Security Studies","450901","International Relations & Affairs",2016,"2016",5,"Bachelors Degree",177,"international-relations-affairs","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131330","Spanish Language Teacher Education",2016,"2016",5,"Bachelors Degree",8,"spanish-language-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5006","Video & Photographic Arts","500601","Film, Cinema, & Video Studies",2016,"2016",5,"Bachelors Degree",13,"film-cinema-video-studies","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5131","Dietetics & Clinical Nutrition Services","513102","Clinical Nutritionist",2016,"2016",5,"Bachelors Degree",0,"clinical-nutritionist","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4228","Clinical, Counseling, & Applied Psychology","422812","Forensic Psychology",2016,"2016",5,"Bachelors Degree",3,"forensic-psychology-422812","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1102","Computer Programming","110201","General Computer Programming",2016,"2016",5,"Bachelors Degree",61,"general-computer-programming","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1314","Teaching English or French as a Foreign Language","131401","Teaching English as a Second or Foreign Language Instructor",2016,"2016",5,"Bachelors Degree",11,"teaching-english-as-a-second-or-foreign-language-instructor","Chicago, IL","16000US1714000","chicago-il"
"54","History","5401","History","540104","History & Philosophy of Science & Technology",2016,"2016",5,"Bachelors Degree",10,"history-philosophy-of-science-technology","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5213","Management Sciences & Quantitative Methods","521301","Management Science",2016,"2016",5,"Bachelors Degree",424,"management-science","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4228","Clinical, Counseling, & Applied Psychology","422804","Industrial & Organizational Psychology",2016,"2016",5,"Bachelors Degree",10,"industrial-organizational-psychology","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1399","Other Education Studies","139999","Other Education",2016,"2016",5,"Bachelors Degree",0,"other-education","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5207","Entrepreneurial & Small Business Operations","520701","Entrepreneurial Studies",2016,"2016",5,"Bachelors Degree",19,"entrepreneurial-studies","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5215","Real Estate","521501","Real Estate",2016,"2016",5,"Bachelors Degree",9,"real-estate-521501","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1401","General Engineering","140101","General Engineering",2016,"2016",5,"Bachelors Degree",0,"general-engineering-140101","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1102","Computer Programming","110202","Specific Applications Computer Programming",2016,"2016",5,"Bachelors Degree",0,"specific-applications-computer-programming","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5131","Dietetics & Clinical Nutrition Services","513101","Dietetics",2016,"2016",5,"Bachelors Degree",27,"dietetics","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500502","Technical Theatre Design & Technology",2016,"2016",5,"Bachelors Degree",41,"technical-theatre-design-technology","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4228","Clinical, Counseling, & Applied Psychology","422803","Counseling Psychology",2016,"2016",5,"Bachelors Degree",67,"counseling-psychology-422803","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1402","Aerospace, Aeronautical & Astronautical Engineering","140201","Aerospace, Aeronautical, & Astronautical Engineering",2016,"2016",5,"Bachelors Degree",30,"aerospace-aeronautical-astronautical-engineering-140201","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4507","Geography & Cartography","450701","Geography",2016,"2016",5,"Bachelors Degree",29,"geography","Chicago, IL","16000US1714000","chicago-il"
"09","Communications","0901","Communication and Media Studies","090101","Speech Communication & Rhetoric",2016,"2016",5,"Bachelors Degree",109,"speech-communication-rhetoric","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500706","Multimedia",2016,"2016",5,"Bachelors Degree",29,"multimedia","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1404","Architectural Engineering","140401","Architectural Engineering",2016,"2016",5,"Bachelors Degree",13,"architectural-engineering-140401","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1104","Information Sciences","110401","Information Science",2016,"2016",5,"Bachelors Degree",90,"information-science","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5123","Rehabilitation & Therapeutic Professions","512314","Rehabilitation Science",2016,"2016",5,"Bachelors Degree",0,"rehabilitation-science","Chicago, IL","16000US1714000","chicago-il"
"05","Cultural & Gender Studies","0501","Area Studies","050107","Latin American Studies",2016,"2016",5,"Bachelors Degree",21,"latin-american-studies","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4228","Clinical, Counseling, & Applied Psychology","422801","Clinical Psychology",2016,"2016",5,"Bachelors Degree",1,"clinical-psychology-422801","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1405","Biomedical Engineering","140501","Bioengineering & Biomedical Engineering",2016,"2016",5,"Bachelors Degree",79,"bioengineering-biomedical-engineering","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500410","Illustration",2016,"2016",5,"Bachelors Degree",79,"illustration","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5003","Dance","500301","General Dance",2016,"2016",5,"Bachelors Degree",45,"general-dance","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5123","Rehabilitation & Therapeutic Professions","512308","Physical Therapy",2016,"2016",5,"Bachelors Degree",20,"physical-therapy","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1105","Computer Systems Analysis","110501","Computer Systems Analysis",2016,"2016",5,"Bachelors Degree",280,"computer-systems-analysis-110501","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1407","Chemical Engineering","140701","Chemical Engineering",2016,"2016",5,"Bachelors Degree",103,"chemical-engineering-140701","Chicago, IL","16000US1714000","chicago-il"
"09","Communications","0901","Communication and Media Studies","090102","Mass Communication & Media Studies",2016,"2016",5,"Bachelors Degree",91,"mass-communication-media-studies","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5206","Managerial Economics","520601","Business & Managerial Economics",2016,"2016",5,"Bachelors Degree",113,"business-managerial-economics","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4227","Research & Experimental Psychology","422704","Experimental Psychology",2016,"2016",5,"Bachelors Degree",72,"experimental-psychology-422704","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1408","Civil Engineering","140801","General Civil Engineering",2016,"2016",5,"Bachelors Degree",109,"general-civil-engineering","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4506","Economics","450604","Developmental Economics & International Development",2016,"2016",5,"Bachelors Degree",1,"developmental-economics-international-development","Chicago, IL","16000US1714000","chicago-il"
"04","Architecture and Related Services","0408","Architectural History & Criticism","040801","General Architectural History & Criticism",2016,"2016",5,"Bachelors Degree",12,"general-architectural-history-criticism","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5122","Public Health","512208","Community Health & Preventative Medicine",2016,"2016",5,"Bachelors Degree",0,"community-health-preventative-medicine","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1107","Computer Science","110701","Computer Science",2016,"2016",5,"Bachelors Degree",465,"computer-science-110701","Chicago, IL","16000US1714000","chicago-il"
